port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,89629697,16356209,129621765,37885835,0,0,0,0,0,0,0,0,402784256,0,3.0289978981018066,1
1,61050,31289,29800,13320,0,0,0,0,0,0,0,0,0,0,10.010204315185547,0
1,116359,59783,171004,57782,0,0,0,0,0,0,0,0,0,0,19.12240219116211,3
1,61086,31511,51384,21630,0,0,0,0,0,0,0,0,0,2297673728,10.010258436203003,0
1,153200,79018,128392,94950,0,0,0,0,0,0,0,0,0,-279688928,25.18619680404663,5
1,61078,31328,67143,31554,0,0,0,0,0,0,0,0,0,279642112,10.010303974151611,0
1,60492,31079,102814,35090,0,0,0,0,0,0,0,0,0,46816,10.010229110717773,0
1,80070,41224,59516,40316,0,0,0,0,0,0,0,0,0,-2297673728,13.047011613845825,1
1,61040,31603,36676,38256,0,0,0,0,0,0,0,0,0,47104,10.010349035263062,0
1,79479,40955,84882,45626,0,0,0,0,0,0,0,0,0,150947840,13.044631481170654,1
1,61027,31399,18758,16286,0,0,0,0,0,0,0,0,0,47104,10.010243654251099,0
1,61091,31520,45467,46146,0,0,0,0,0,0,0,0,0,-47104,10.010268688201904,0
1,79463,40825,35714,36034,0,0,0,0,0,0,0,0,0,1866989856,13.043835639953613,1
1,61073,31327,59580,40606,0,0,0,0,0,0,0,0,0,46816,10.010250568389893,0
1,61057,31665,59774,46912,0,0,0,0,0,0,0,0,0,0,10.010247230529785,0
1,61053,31398,6894,23026,0,0,0,0,0,0,0,0,0,0,10.010234594345093,0
1,60827,31462,83005,38942,0,0,0,0,0,0,0,0,0,279595296,10.010236024856567,0
1,61339,31432,95662,37846,0,0,0,0,0,0,0,0,0,46816,10.010257482528687,0
1,97846,50132,30184,20628,0,0,0,0,0,0,0,0,0,-46816,16.07854652404785,2
1,61088,31421,51926,29626,0,0,0,0,0,0,0,0,0,-2297626912,10.01024842262268,0
1,61095,31373,99992,29538,0,0,0,0,0,0,0,0,0,47104,10.010237455368042,0
1,134709,69510,56275,74382,0,0,0,0,0,0,0,0,0,-47104,22.147392749786377,4
1,79479,41005,68162,62534,0,0,0,0,0,0,0,0,0,2297626912,13.047592163085938,1
1,79030,40609,57082,37230,0,0,0,0,0,0,0,0,0,-1609761056,13.04504132270813,1
1,61543,31903,14462,30742,0,0,0,0,0,0,0,0,949961216,1609761056,10.010283946990967,0
1,79516,41066,90886,79834,0,0,0,0,0,0,0,0,0,-1609761056,13.04464864730835,1
1,153289,78941,157415,79348,0,0,0,0,0,0,0,0,0,-687865856,25.194294452667236,5
1,61064,31519,8880,28330,0,0,0,0,0,0,0,0,0,47104,10.010240316390991,0
1,79535,40963,57838,62680,0,0,0,0,0,0,0,0,-950092288,3789326592,13.050872087478638,1
1,61057,31650,51520,17512,0,0,0,0,0,0,0,0,0,-3386720512,10.010237455368042,0
1,61064,31491,108022,56528,0,0,0,0,0,0,0,0,1366245888,1030898176,10.010261297225952,0
1,98063,50356,121795,52584,0,0,0,0,0,0,0,0,0,30208,16.085541486740112,2
1,61076,31416,54746,9028,0,0,0,0,0,0,0,0,0,-1416804352,10.010241985321045,0
1,97940,50576,175146,78322,0,0,0,0,0,0,0,0,0,-16777216,16.08161759376526,2
1,61067,31323,74718,37320,0,0,0,0,0,0,0,0,0,47104,10.001404762268066,0
1,61082,31298,24596,9148,0,0,0,0,0,0,0,0,0,-47104,10.01024603843689,0
1,79597,41293,124997,70633,0,0,0,0,0,0,0,0,-1366245888,3789373696,13.05207633972168,1
1,60716,31168,54630,21754,0,0,0,0,0,0,0,0,0,-3789373696,10.010244846343994,0
1,79895,41114,45110,37914,0,0,0,0,0,0,0,0,0,2206207000,13.047321557998657,1
1,61130,31490,118436,37318,0,0,0,0,0,0,0,0,0,-1518341144,10.010308980941772,0
1,79474,40849,68746,32070,0,0,0,0,0,0,0,0,0,-687865856,13.044484853744507,1
1,79499,40777,121384,14840,0,0,0,0,0,0,0,0,0,687865856,13.045283079147339,1
1,61070,31556,20125,40028,0,0,0,0,0,0,0,0,0,3388997632,10.010335445404053,0
1,61077,31480,64050,34578,0,0,0,0,0,0,0,0,0,-1779189760,10.01024317741394,0
1,61159,31240,62710,20880,0,0,0,0,0,0,0,0,0,-2146678784,10.006990194320679,0
1,61086,31403,51738,22104,0,0,0,0,0,0,0,0,0,2146678784,10.010252237319946,0
1,79513,40822,88010,20976,0,0,0,0,0,0,0,0,0,-2297673728,13.045108795166016,1
1,60635,31264,81943,47188,0,0,0,0,0,0,0,0,0,687865856,10.010236740112305,0
1,61518,31566,50476,27892,0,0,0,0,0,0,0,0,0,47104,10.010453939437866,0
1,61127,31392,29542,13034,0,0,0,0,0,0,0,0,0,1330071840,10.010260581970215,0
1,61044,31380,51668,26422,0,0,0,0,0,0,0,0,-234880760,2176319199,10.01024580001831,0
1,61079,31362,38836,39770,0,0,0,0,0,0,0,0,0,-18431,10.010244131088257,0
1,79488,40984,59482,39026,0,0,0,0,0,0,0,0,0,-1896658656,13.04237174987793,1
1,135045,69773,165921,90594,0,0,0,0,0,0,0,0,1184973048,-1005781280,22.16123104095459,4
1,60884,31100,39314,8694,0,0,0,0,0,0,0,0,0,47104,10.010238885879517,0
1,61327,31537,74502,24918,0,0,0,0,0,0,0,0,0,-1140897792,10.008915662765503,0
1,98041,50436,51476,56998,0,0,0,0,0,0,0,0,416153600,2146631968,16.084961414337158,2
1,60834,31176,30004,6344,0,0,0,0,0,0,0,0,0,-279642112,10.010238409042358,0
1,61595,31553,99161,21418,0,0,0,0,0,0,0,0,0,279688928,10.010237216949463,0
1,79479,40968,97912,34642,0,0,0,0,0,0,0,0,0,0,13.045286178588867,1
1,79396,40744,94570,33384,0,0,0,0,0,0,0,0,0,-1894889472,13.044487714767456,1
1,65000,33296,48128,19204,0,0,0,0,0,0,0,0,0,1894889472,10.01024603843689,0
1,61082,31401,36426,21780,0,0,0,0,0,0,0,0,0,-2297673728,10.01026439666748,0
1,61073,31272,54634,19218,0,0,0,0,0,0,0,0,1032961536,364528128,10.01026439666748,0
1,79470,40800,33483,34484,0,0,0,0,0,0,0,0,0,30208,13.044985294342041,1
1,61082,31458,1710,12724,0,0,0,0,0,0,0,0,0,0,10.010244607925415,0
1,61124,31418,63584,36054,0,0,0,0,0,0,0,0,0,0,10.010335922241211,0
1,61168,31468,52022,30092,0,0,0,0,0,0,0,0,0,-364558336,10.01024603843689,0
1,61054,31345,3560,17288,0,0,0,0,0,0,0,0,0,150994944,10.010242700576782,0
1,62118,31974,58550,36091,0,0,0,0,0,0,0,0,0,536870912,10.01024079322815,0
1,61454,31731,85569,44346,0,0,0,0,0,0,0,0,0,-553648128,10.010239839553833,0
1,116281,60001,63710,62428,0,0,0,0,0,0,0,0,0,47104,19.116491317749023,3
1,97874,50301,81974,62518,0,0,0,0,0,0,0,0,0,16730112,16.079896450042725,2
1,60827,31341,6138,28738,0,0,0,0,0,0,0,0,0,0,10.010260105133057,0
1,61358,31533,44474,28430,0,0,0,0,0,0,0,0,-2399207424,536870912,10.010266542434692,0
1,61030,31488,87747,38874,0,0,0,0,0,0,0,0,0,-285212672,10.010260820388794,0
1,79400,40983,56620,69230,0,0,0,0,0,0,0,0,0,1895020544,13.045443296432495,1
1,61138,31500,20182,14474,0,0,0,0,0,0,0,0,0,0,10.010258436203003,0
1,79461,40829,115988,62064,0,0,0,0,0,0,0,0,0,-1609807872,13.047803401947021,1
1,79467,40951,34878,28322,0,0,0,0,0,0,0,0,0,47104,13.043428182601929,1
1,79508,41028,83157,48272,0,0,0,0,0,0,0,0,0,-687912960,13.043898344039917,1
1,61061,31512,71992,49396,0,0,0,0,0,0,0,0,0,47104,10.010309219360352,0
1,61003,31533,13382,28110,0,0,0,0,0,0,0,0,0,0,10.001613140106201,0
1,60898,31421,57358,48108,0,0,0,0,0,0,0,0,0,-47104,10.010251522064209,0
1,61241,31555,105742,51234,0,0,0,0,0,0,0,0,0,47104,10.010261535644531,0
1,61066,31572,46410,26080,0,0,0,0,0,0,0,0,0,0,10.010270595550537,0
1,97892,50661,112103,74874,0,0,0,0,0,0,0,0,0,-47104,16.081958532333374,2
1,97928,50144,40424,54838,0,0,0,0,0,0,0,0,0,47104,16.079512357711792,2
1,61052,31454,19034,13520,0,0,0,0,0,0,0,0,0,2297626624,10.010258674621582,0
1,61055,31512,81296,47822,0,0,0,0,0,0,0,0,1688027648,-2297673728,10.010233879089355,0
1,61069,31450,45784,36620,0,0,0,0,0,0,0,0,0,47104,10.010326862335205,0
1,61057,31285,45924,6614,0,0,0,0,0,0,0,0,0,0,10.010241031646729,0
1,61074,31183,99161,27692,0,0,0,0,0,0,0,0,0,-47104,10.010348081588745,0
1,78913,40362,56334,28216,0,0,0,0,0,0,0,0,0,0,13.04535961151123,1
1,80065,41125,52940,15876,0,0,0,0,0,0,0,0,0,47104,13.047706842422485,1
1,79516,41091,81852,72014,0,0,0,0,0,0,0,0,0,-47104,13.049876928329468,1
1,60860,31445,53444,16876,0,0,0,0,0,0,0,0,0,47104,10.010237693786621,0
1,61292,31668,81341,58220,0,0,0,0,0,0,0,0,0,0,10.010238409042358,0
1,79511,40945,6334,40324,0,0,0,0,0,0,0,0,0,-47104,13.04761552810669,1
1,97910,50513,99714,67214,0,0,0,0,0,0,0,0,-1138376928,0,16.079999208450317,2
1,60861,31373,92964,48140,0,0,0,0,0,0,0,0,0,47104,10.010424375534058,0
1,61277,31582,15226,14816,0,0,0,0,0,0,0,0,0,-47104,10.010260343551636,0
1,79482,40776,86111,26718,0,0,0,0,0,0,0,0,0,16777216,13.043734788894653,1
1,61023,31425,85580,36544,0,0,0,0,0,0,0,0,0,47104,10.010312557220459,0
1,61072,31381,68782,39944,0,0,0,0,0,0,0,0,0,0,10.01033067703247,0
1,61049,31389,44120,7574,0,0,0,0,0,0,0,0,0,2280849408,10.010246515274048,0
1,60929,31435,78712,41066,0,0,0,0,0,0,0,0,0,0,10.010246753692627,0
1,79660,40887,77264,32602,0,0,0,0,0,0,0,0,0,0,13.043123006820679,1
1,61041,31412,90927,34490,0,0,0,0,0,0,0,0,0,-2297673728,10.01029634475708,0
1,61120,31582,64414,39344,0,0,0,0,0,0,0,0,0,150994944,10.01022720336914,0
1,61109,31391,65046,29198,0,0,0,0,0,0,0,0,0,47104,10.010233640670776,0
1,61095,31492,35980,33352,0,0,0,0,0,0,0,0,0,1866942752,10.000999927520752,0
1,116286,59806,65858,54212,0,0,0,0,0,0,0,0,0,0,19.097651958465576,3
1,79398,40832,99859,26310,0,0,0,0,0,0,0,0,0,-2017984800,13.043564558029175,1
1,61277,31393,31514,32970,0,0,0,0,0,0,0,0,0,47104,10.010236978530884,0
1,97982,50312,91570,35382,0,0,0,0,0,0,0,0,0,0,16.08149814605713,2
1,61135,31307,58908,15410,0,0,0,0,0,0,0,0,0,0,10.01025390625,0
1,61092,31197,92074,11608,0,0,0,0,0,0,0,0,0,0,10.010229110717773,0
1,61048,31405,44568,27390,0,0,0,0,0,0,0,0,0,-47104,10.007725477218628,0
1,61089,31562,33293,17514,0,0,0,0,0,0,0,0,0,150994944,10.010277509689331,0
