port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,60717038,1477972,97532423,9511033,0,0,0,0,0,0,0,0,2801860608,16777216,0.00010037422180175781,0
1,8736,4281,360,40988,0,0,0,0,0,0,0,0,0,47104,10.010287523269653,0
1,8737,3943,81672,92873,0,0,0,0,0,0,0,0,0,347703808,10.010225534439087,0
1,8737,3836,76573,55940,0,0,0,0,0,0,0,0,0,0,10.000706672668457,0
1,8736,4282,22606,45630,0,0,0,0,0,0,0,0,0,30208,10.01023006439209,0
1,8737,4276,75364,93796,0,0,0,0,0,0,0,0,0,0,10.01030445098877,0
1,8682,4036,35300,93444,0,0,0,0,0,0,0,0,0,0,10.010312557220459,0
1,8715,4060,64378,32046,0,0,0,0,0,0,0,0,0,0,10.010263919830322,0
1,8720,4078,26824,89164,0,0,0,0,0,0,0,0,0,-30208,10.010262489318848,0
1,8737,4140,96030,85329,0,0,0,0,0,0,0,0,0,30208,10.010227918624878,0
1,8737,3934,28071,32902,0,0,0,0,0,0,0,0,0,-30208,10.010232925415039,0
1,8736,3903,17590,67492,0,0,0,0,0,0,0,0,0,30208,10.010262250900269,0
1,8737,4107,89786,78196,0,0,0,0,0,0,0,0,0,0,10.010226964950562,0
1,8736,4110,45736,81914,0,0,0,0,0,0,0,0,0,0,10.010231971740723,0
1,8736,3843,8646,31406,0,0,0,0,0,0,0,0,0,0,10.010294675827026,0
1,8736,3845,51808,61107,0,0,0,0,0,0,0,0,0,-30208,10.010229110717773,0
1,8738,3921,16523,64288,0,0,0,0,0,0,0,0,0,0,10.010233640670776,0
1,8736,4135,51972,48332,0,0,0,0,0,0,0,0,0,1933098784,10.010233163833618,0
1,8736,4050,34288,69242,0,0,0,0,0,0,0,0,0,46816,10.01023006439209,0
1,8737,4024,60682,81552,0,0,0,0,0,0,0,0,0,0,10.010225772857666,0
1,8696,3817,16534,32724,0,0,0,0,0,0,0,0,0,0,10.010265588760376,0
1,8685,3988,72762,67367,0,0,0,0,0,0,0,0,0,-1933145600,10.010233879089355,0
1,8737,3910,32199,71094,0,0,0,0,0,0,0,0,0,0,10.009235143661499,0
