port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,134973606,31611543,186730138,65826300,0,0,0,0,0,0,0,0,2801860608,599020568,12.135807514190674,4
1,147136,75765,56980,58520,0,0,0,0,0,0,0,0,0,-448025624,19.117231369018555,3
1,100499,51570,114722,61872,0,0,0,0,0,0,0,0,0,47104,13.044554710388184,1
1,588663,304071,593356,407210,0,0,0,0,0,0,0,0,0,-47104,76.7569043636322,22
1,100911,51817,98350,60656,0,0,0,0,0,0,0,0,0,0,13.051306962966919,1
1,77186,39874,53358,57790,0,0,0,0,0,0,0,0,0,0,10.010319709777832,0
1,286427,147667,247676,235004,0,0,0,0,0,0,0,0,-2634088184,0,37.317878007888794,9
1,590104,304836,348252,188674,0,0,0,0,0,0,0,0,1601126648,0,76.78347277641296,22
1,77207,39920,79926,74730,0,0,0,0,0,0,0,0,0,1866989856,10.010233640670776,0
1,170303,87731,166998,190594,0,0,0,0,0,0,0,0,0,-1330118944,22.145235776901245,4
1,263844,136287,158045,72178,0,0,0,0,0,0,0,0,0,-687865856,34.283926010131836,8
1,100455,51904,92912,78212,0,0,0,0,0,0,0,0,0,0,13.043636322021484,1
1,77335,39747,43998,7510,0,0,0,0,0,0,0,0,0,150994944,10.010507345199585,0
1,79395,40881,101376,68270,0,0,0,0,0,0,0,0,0,-150994944,10.010246753692627,0
1,76851,39343,56730,68102,0,0,0,0,0,0,0,0,-1768899072,402784256,10.010233640670776,0
1,100060,51313,105061,92108,0,0,0,0,0,0,0,0,0,-402784256,13.043595790863037,1
1,76675,39709,49936,56086,0,0,0,0,0,0,0,0,0,687865856,10.01024079322815,0
1,169450,87344,117362,55618,0,0,0,0,0,0,0,0,0,-687865856,22.153343439102173,4
1,100305,51962,47578,117276,0,0,0,0,0,0,0,0,0,150994944,13.044017791748047,1
1,262865,135556,161823,255382,0,0,0,0,0,0,0,0,952303904,1779589144,34.28931736946106,8
