port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,165462129,47347844,209556568,86306523,0,0,0,0,0,0,0,0,2801860608,0,3.0384185314178467,1
1,90732,46871,189947,64904,0,0,0,0,0,0,0,0,-849411808,4127195136,13.044413566589355,1
1,69384,35589,20172,4464,0,0,0,0,0,0,0,0,0,47104,10.010230779647827,0
1,70115,36335,58436,53264,0,0,0,0,0,0,0,0,0,-4127242240,10.001586437225342,0
1,69712,36051,47068,33180,0,0,0,0,0,0,0,0,0,47104,10.01023006439209,0
1,153517,79179,65356,62944,0,0,0,0,0,0,0,0,0,1375684608,22.151979684829712,4
1,70110,36494,91969,59764,0,0,0,0,0,0,0,0,0,-1375731712,10.010258197784424,0
1,69732,35998,99938,47458,0,0,0,0,0,0,0,0,0,0,10.010287523269653,0
1,111776,57891,85158,46716,0,0,0,0,0,0,0,0,0,2017984800,16.077817916870117,2
1,90575,46839,136918,81590,0,0,0,0,0,0,0,0,0,1807285984,13.042354106903076,1
1,91033,46942,93688,34074,0,0,0,0,0,0,0,0,0,47104,13.053019762039185,1
1,69685,36047,19504,28618,0,0,0,0,0,0,0,0,0,-3825317888,10.010246515274048,0
1,90771,46648,110781,40816,0,0,0,0,0,0,0,0,0,2297626912,13.047189950942993,1
1,69770,36078,13098,37348,0,0,0,0,0,0,0,0,0,-267518240,10.003326892852783,0
1,111861,57956,69430,57980,0,0,0,0,0,0,0,0,-1952448800,-1291845632,16.077924489974976,2
1,132382,68698,121864,86032,0,0,0,0,0,0,0,0,0,-738263040,19.11537265777588,3
1,72859,37567,54819,45094,0,0,0,0,0,0,0,0,0,402653184,10.010300874710083,0
1,69762,35977,41202,19860,0,0,0,0,0,0,0,0,952303904,-402653184,10.010291576385498,0
1,111811,57920,73384,62909,0,0,0,0,0,0,0,0,1849556704,0,16.082783222198486,2
1,111871,57840,126870,85494,0,0,0,0,0,0,0,0,0,2017984800,16.078340530395508,2
1,90345,46622,45702,32632,0,0,0,0,0,0,0,0,-1849556704,279642112,13.053573608398438,1
1,175568,90767,112181,96446,0,0,0,0,0,0,0,0,0,-2280849696,25.18194031715393,5
1,69763,36081,80392,30748,0,0,0,0,0,0,0,0,0,47104,10.010302543640137,0
1,90778,46763,104840,47362,0,0,0,0,0,0,0,0,0,134170624,13.045026779174805,1
1,69498,35836,94418,38368,0,0,0,0,0,0,0,0,0,47104,10.010294914245605,0
1,133272,68997,107549,78948,0,0,0,0,0,0,0,0,0,-47104,19.127711296081543,3
1,154096,79713,154346,87082,0,0,0,0,0,0,0,0,0,3506503680,22.15092420578003,4
1,69516,36004,50152,18152,0,0,0,0,0,0,0,0,0,-3640721408,10.006008386611938,0
1,70013,36316,29742,56978,0,0,0,0,0,0,0,0,0,2280896512,10.010443449020386,0
1,69749,36042,86724,44094,0,0,0,0,0,0,0,0,0,0,10.008331298828125,0
1,90819,46978,79055,49998,0,0,0,0,0,0,0,0,0,-1609807872,13.046310186386108,1
1,69388,35795,92294,38732,0,0,0,0,0,0,0,0,0,-687865856,10.010223388671875,0
1,70203,36228,43258,24228,0,0,0,0,0,0,0,0,0,47104,10.01023268699646,0
1,133002,68920,138278,62018,0,0,0,0,0,0,0,0,0,-47104,19.114712476730347,3
1,132932,68746,164697,87430,0,0,0,0,0,0,0,0,0,687865856,19.118990421295166,3
1,69787,36054,38564,25632,0,0,0,0,0,0,0,0,0,-687865856,10.010268211364746,0
1,69774,35993,104404,37150,0,0,0,0,0,0,0,0,0,150994944,10.010340213775635,0
1,69746,36147,105954,38778,0,0,0,0,0,0,0,0,0,2146631968,10.010252475738525,0
1,69575,35986,61412,28952,0,0,0,0,0,0,0,0,0,46816,10.010236024856567,0
1,69906,36210,54288,48540,0,0,0,0,0,0,0,0,0,0,10.010240077972412,0
1,90847,47165,115521,59184,0,0,0,0,0,0,0,0,0,-2297673728,13.044561386108398,1
1,111890,57757,168458,83330,0,0,0,0,0,0,0,0,0,150994944,16.07584547996521,2
1,69790,36045,6978,13012,0,0,0,0,0,0,0,0,0,2146631968,10.010233640670776,0
1,111892,57915,79028,61436,0,0,0,0,0,0,0,0,0,0,16.08117127418518,2
1,111973,57966,30079,81356,0,0,0,0,0,0,0,0,0,-2146631968,16.079486846923828,2
1,69570,35771,46998,37622,0,0,0,0,0,0,0,0,0,1249494040,10.010237216949463,0
1,91124,47201,78476,45528,0,0,0,0,0,0,0,0,816595168,-712623128,13.04749584197998,1
1,90783,46958,61270,41724,0,0,0,0,0,0,0,0,0,1658307608,13.044715404510498,1
1,69764,36039,56922,47986,0,0,0,0,0,0,0,0,0,-3096,10.010233640670776,0
1,90835,46940,110126,44464,0,0,0,0,0,0,0,0,0,-1943386112,13.044597864151001,1
1,90838,46982,70427,40928,0,0,0,0,0,0,0,0,0,3275080984,13.044349193572998,1
1,69634,36100,43186,48280,0,0,0,0,0,0,0,0,0,-3352,10.010262966156006,0
1,135938,70345,87512,73542,0,0,0,0,0,0,0,0,0,-2989996032,19.115230083465576,3
1,69738,36081,12710,24802,0,0,0,0,0,0,0,0,0,2919301120,10.010231494903564,0
1,111833,57973,109756,78026,0,0,0,0,0,0,0,0,0,-3456172032,16.07936191558838,2
1,175033,90475,129901,99314,0,0,0,0,0,0,0,0,0,1866989856,25.193875551223755,5
1,69819,36019,67678,40374,0,0,0,0,0,0,0,0,0,-2017984800,10.010242462158203,0
1,69801,36049,82260,39842,0,0,0,0,0,0,0,0,0,2297626912,10.010236263275146,0
1,69729,36182,33210,19174,0,0,0,0,0,0,0,0,0,-2146631968,10.010246753692627,0
1,69620,36052,67239,57364,0,0,0,0,0,0,0,0,0,-150994944,10.010243892669678,0
1,69838,36015,53682,40898,0,0,0,0,0,0,0,0,0,0,10.009858131408691,0
1,69733,36055,11538,21250,0,0,0,0,0,0,0,0,0,150994944,10.010244369506836,0
1,69731,36156,30320,52782,0,0,0,0,0,0,0,0,0,-150994944,10.010260343551636,0
1,69197,35600,85864,34752,0,0,0,0,0,0,0,0,0,47104,10.01030421257019,0
1,70258,36561,44784,38814,0,0,0,0,0,0,0,0,0,-47104,10.010258674621582,0
1,217011,112982,289075,217970,0,0,0,0,0,0,0,0,0,0,31.259171724319458,7
1,90396,47008,85176,71866,0,0,0,0,0,0,0,0,0,0,13.044992208480835,1
1,91132,47173,59354,65714,0,0,0,0,0,0,0,0,0,150994944,13.043875932693481,1
1,132812,68786,117190,84712,0,0,0,0,0,0,0,0,0,1866989856,19.112945556640625,3
1,69682,35980,78201,41822,0,0,0,0,0,0,0,0,0,-2017984800,10.01027226448059,0
1,69165,35748,72652,34378,0,0,0,0,0,0,0,0,0,0,10.010245084762573,0
1,70306,36179,25222,44064,0,0,0,0,0,0,0,0,0,47104,10.010238885879517,0
1,90759,47012,80188,19654,0,0,0,0,0,0,0,0,0,150947840,13.044363498687744,1
1,132466,68582,168843,121534,0,0,0,0,0,0,0,0,1032961536,213533184,19.1122944355011,3
1,70017,36265,61990,28862,0,0,0,0,0,0,0,0,0,30208,10.010270118713379,0
1,111801,57916,73326,85614,0,0,0,0,0,0,0,0,0,-364558336,16.081092357635498,2
1,153724,79545,138394,100578,0,0,0,0,0,0,0,0,0,2017984800,22.143413543701172,4
1,90416,46770,74722,45092,0,0,0,0,0,0,0,0,0,-1866989856,13.04356336593628,1
1,91213,47208,59359,51278,0,0,0,0,0,0,0,0,-2399207424,3638378752,13.04184079170227,1
1,90683,46946,35980,44682,0,0,0,0,0,0,0,0,0,-1491746784,13.03596305847168,1
1,69739,36198,108730,64272,0,0,0,0,0,0,0,0,0,-2297626912,10.010273694992065,0
1,93855,48530,96578,39056,0,0,0,0,0,0,0,0,0,0,13.04312801361084,1
1,90507,46774,80984,57674,0,0,0,0,0,0,0,0,0,0,13.047228336334229,1
1,90979,47146,50507,52300,0,0,0,0,0,0,0,0,0,0,13.046278476715088,1
1,90878,46985,90638,60943,0,0,0,0,0,0,0,0,2399207424,364528128,13.043841361999512,1
1,69323,35786,61264,23570,0,0,0,0,0,0,0,0,0,-364528128,10.010246753692627,0
1,70226,36342,59834,47296,0,0,0,0,0,0,0,0,0,150994944,10.01032543182373,0
1,69787,36129,58718,44968,0,0,0,0,0,0,0,0,-1849556704,951760896,10.010245323181152,0
1,111463,57242,62579,17554,0,0,0,0,0,0,0,0,0,-1102755840,16.080283164978027,2
1,70182,36268,53854,46670,0,0,0,0,0,0,0,0,0,47104,10.010244131088257,0
1,132893,68503,69002,46437,0,0,0,0,0,0,0,0,1849556704,-47104,19.114457368850708,3
1,69671,35667,57026,72118,0,0,0,0,0,0,0,0,0,47104,10.003504991531372,0
1,69124,35524,67324,26568,0,0,0,0,0,0,0,0,-849411808,-47104,10.010240077972412,0
1,133481,69053,68115,70948,0,0,0,0,0,0,0,0,0,0,19.111165523529053,3
1,69768,36146,2286,32950,0,0,0,0,0,0,0,0,0,150994944,10.010243654251099,0
1,69740,36125,72084,44258,0,0,0,0,0,0,0,0,0,-150994944,10.010238409042358,0
1,69748,35885,75492,37332,0,0,0,0,0,0,0,0,0,0,10.010229349136353,0
1,69793,36134,32910,18768,0,0,0,0,0,0,0,0,0,2297626912,10.004731893539429,0
1,280322,144953,258221,172784,0,0,0,0,0,0,0,0,0,-2297626912,40.36367392539978,10
1,69745,36018,46142,30554,0,0,0,0,0,0,0,0,0,0,10.01024842262268,0
1,69778,35923,25874,34134,0,0,0,0,0,0,0,0,0,150994944,10.010254144668579,0
1,69748,36174,5786,33426,0,0,0,0,0,0,0,0,-1000144896,951760896,10.010238409042358,0
1,153988,79669,184677,89762,0,0,0,0,0,0,0,0,0,915228960,22.151418447494507,4
1,132268,68511,130688,76926,0,0,0,0,0,0,0,0,0,722849528,19.11612582206726,3
1,91431,47362,70290,46320,0,0,0,0,0,0,0,0,0,-2740834328,13.039443016052246,1
1,280359,145246,284743,190852,0,0,0,0,0,0,0,0,1849556704,2297626912,40.36651659011841,10
1,69791,36226,109424,48064,0,0,0,0,0,0,0,0,0,-1894842656,10.01023268699646,0
1,69647,36133,16932,33494,0,0,0,0,0,0,0,0,0,727699736,10.007920026779175,0
1,69904,36030,37358,39022,0,0,0,0,0,0,0,0,0,-1130483992,10.01023817062378,0
1,69767,36160,68808,47026,0,0,0,0,0,0,0,0,0,0,10.010234594345093,0
1,90842,47055,40351,49222,0,0,0,0,0,0,0,0,0,47104,13.045136213302612,1
1,69773,36090,19674,19266,0,0,0,0,0,0,0,0,0,0,10.010272026062012,0
