packet_count,byte_count,flow_count,seconds,api_retry
74079,1648741983,3,2.6226043701171875e-05,0
24447,126024629,3,10.010337114334106,0
20988,121181628,3,10.010226964950562,0
21062,121288168,3,10.010387182235718,0
20822,120948514,3,10.010369062423706,0
20793,120905425,3,10.00359582901001,0
20810,120937100,3,10.010406970977783,0
20722,120802015,3,10.004899024963379,0
20687,120757686,3,10.010386943817139,0
20692,120767903,3,10.01021695137024,0
20584,120620532,3,10.000900983810425,0
20777,120879409,3,10.010140895843506,0
20799,120921318,3,10.007306098937988,0
20777,120882617,3,10.010374069213867,0
20760,120862412,3,10.010387897491455,0
20999,121194733,3,10.010337829589844,0
20698,120775152,3,10.010377883911133,0
20946,121121235,3,10.010386943817139,0
20707,120786794,3,10.010375022888184,0
20946,121122159,3,10.010366916656494,0
20719,120805342,3,10.01037311553955,0
20995,121192889,3,10.007878065109253,0
20793,120910142,3,10.010238885879517,0
21044,121261404,3,10.010363101959229,0
20847,120983738,3,10.010353088378906,0
20788,120903252,3,10.01039719581604,0
21035,121247970,3,10.010397911071777,0
20799,120917905,3,10.010347843170166,0
20953,121133398,3,10.010374784469604,0
20697,120775961,3,10.010073900222778,0
21041,121260262,3,10.010369062423706,0
20739,120836881,3,10.00107192993164,0
21013,121214718,3,10.01000189781189,0
20854,120995016,3,10.010141849517822,0
21056,121276420,3,10.010385990142822,0
20825,120952334,3,10.010365962982178,0
20716,120802076,3,10.010363101959229,0
20970,121152828,3,10.010191917419434,0
20763,120869046,3,10.010143995285034,0
20782,120891055,3,10.01036787033081,0
20788,120896456,3,10.010389804840088,0
20791,120906229,3,10.00717306137085,0
20685,120755826,3,10.007015943527222,0
20718,120803187,3,10.010180950164795,0
20657,120715418,3,10.005263090133667,0
20749,120845378,3,10.008436918258667,0
20725,120812058,3,10.010295152664185,0
20824,120947804,3,10.01036286354065,0
20726,120813520,3,10.01012396812439,0
20779,120887642,3,10.006903886795044,0
21031,121242158,3,10.01036810874939,0
20715,120795998,3,10.001070976257324,0
22683,123556586,3,10.0103759765625,0
21023,121229122,3,10.010365009307861,0
20762,120868212,3,10.010374069213867,0
21042,121262996,3,10.010210990905762,0
20737,120831042,3,10.00970721244812,0
20967,121153178,3,10.004539966583252,0
20820,120947620,3,10.010369062423706,0
20815,120938066,3,10.01020884513855,0
21023,121226162,3,10.010341882705688,0
20756,120860296,3,10.010382175445557,0
21057,121276330,3,10.01037883758545,0
20801,120916870,3,10.010199069976807,0
21018,121224516,3,10.010365962982178,0
20826,120952924,3,10.010370016098022,0
20950,121127196,3,10.010372161865234,0
20729,120821458,3,10.010365962982178,0
20851,120990949,3,10.00324296951294,0
20744,120837128,3,10.009070873260498,0
20802,120924744,3,10.007230043411255,0
20784,120896952,3,10.007241010665894,0
20717,120798534,3,10.010364055633545,0
20725,120814234,3,10.010366916656494,0
20747,120851046,3,10.009723901748657,0
20795,120905314,3,10.010348081588745,0
21031,121242838,3,10.010375022888184,0
20768,120873896,3,10.010370969772339,0
20941,121113190,3,10.008794069290161,0
20711,120790946,3,10.005482912063599,0
20929,121096177,3,10.002486944198608,0
20782,120894412,3,10.005686044692993,0
21042,121253607,3,10.010375022888184,0
20825,120950922,3,10.010370016098022,0
20978,121165359,3,10.01037311553955,0
20650,120705448,3,10.001729011535645,0
20885,121036985,3,10.001158952713013,0
20732,120822168,3,10.0103600025177,0
20776,120881740,3,10.010370969772339,0
20713,120796122,3,10.010370969772339,0
20715,120797110,3,10.007865905761719,0
20679,120744089,3,10.008301019668579,0
20677,120742790,3,10.006416082382202,0
20817,120942873,3,10.010159969329834,0
20770,120876719,3,10.0103440284729,0
20758,120863568,3,10.010374784469604,0
20751,120847085,3,10.01035189628601,0
20781,120894746,3,10.0104079246521,0
20965,121149265,3,10.010370016098022,0
20736,120830072,3,10.010376930236816,0
21022,121227120,3,10.010417938232422,0
20756,120855527,3,10.010345935821533,0
20934,121106655,3,10.007394075393677,0
20733,120820380,3,10.010351181030273,0
20664,120728056,3,10.003852844238281,0
20726,120811275,3,10.010364055633545,0
20701,120779938,3,10.010329961776733,0
21052,121270539,3,10.010363817214966,1
20761,120863842,3,10.010187149047852,0
20999,121198265,3,10.006470918655396,0
20848,120985796,3,10.010370969772339,0
21068,121291363,3,10.010231018066406,0
20802,120923576,3,10.010336875915527,0
21030,121238211,3,10.009805917739868,0
20763,120869046,3,10.010370016098022,0
20953,121133329,3,10.010365009307861,0
20904,121062612,3,10.003381967544556,0
20762,120862246,3,10.010167121887207,0
21048,121266644,3,10.010363101959229,0
20723,120807374,3,10.010332107543945,0
