packet_count,byte_count,flow_count,seconds,api_retry
457,165458,3,3.1948089599609375e-05,0
0,0,3,10.01035189628601,0
3,627,3,10.010324954986572,0
2,594,3,10.010354995727539,0
0,0,3,10.010365009307861,0
0,0,3,10.010358810424805,0
1,385,3,10.0103600025177,0
0,0,3,10.010372877120972,0
0,0,3,10.004376888275146,0
1,385,3,10.005581140518188,0
0,0,3,10.010176181793213,0
0,0,3,10.010370016098022,0
10,1819,3,10.010371923446655,0
12,1746,3,10.010367155075073,0
0,0,3,10.007041931152344,0
0,0,3,10.010128021240234,0
1,385,3,10.005978107452393,0
0,0,3,10.010272979736328,0
1,385,3,10.00999402999878,0
0,0,3,10.00220513343811,0
0,0,3,10.001240015029907,0
0,0,3,10.01020884513855,0
1,385,3,10.005024194717407,0
0,0,3,10.01024603843689,0
0,0,3,10.009083032608032,0
5,1221,3,10.000348091125488,0
0,0,3,10.007553100585938,0
0,0,3,10.010141849517822,0
1,385,3,10.01037311553955,0
0,0,3,10.005478858947754,0
0,0,3,10.009419202804565,0
1,385,3,10.010164976119995,0
0,0,3,10.010123014450073,0
0,0,3,10.010205030441284,0
0,0,3,10.01019287109375,0
1,385,3,10.009436845779419,0
0,0,3,10.010226964950562,0
4,836,3,10.00082802772522,0
1,385,3,10.007436990737915,0
0,0,3,10.000526905059814,0
0,0,3,10.010227918624878,0
1,385,3,10.001240015029907,0
0,0,3,10.001451969146729,0
0,0,3,10.01035189628601,0
1,385,3,10.00094985961914,0
0,0,3,10.010320901870728,0
0,0,3,10.005542993545532,0
0,0,3,10.001133918762207,0
1,385,3,10.009750843048096,0
4,836,3,10.010355949401855,0
1,385,3,10.004585981369019,0
0,0,3,10.010210990905762,0
0,0,3,10.01024580001831,0
0,0,3,10.010348081588745,0
1,385,3,10.001384973526001,0
0,0,3,10.01023006439209,0
0,0,3,10.001857042312622,0
1,385,3,10.010232925415039,0
0,0,3,10.008351802825928,0
0,0,3,10.00028395652771,0
1,385,3,10.010241031646729,0
4,836,3,10.009761810302734,0
0,0,3,10.010346174240112,0
1,385,3,10.010221004486084,0
0,0,3,10.002562046051025,0
0,0,3,10.010251998901367,0
0,0,3,10.010336875915527,0
1,385,3,10.010347127914429,0
0,0,3,10.010220050811768,0
1,385,3,10.010337114334106,0
0,0,3,10.006142854690552,0
0,0,3,10.01024603843689,0
0,0,3,10.010348081588745,0
5,1221,3,10.010334014892578,0
0,0,3,10.010225057601929,0
0,0,3,10.010243892669678,0
1,385,3,10.010336875915527,0
0,0,3,10.006953001022339,0
0,0,3,10.0069260597229,0
0,0,3,10.010263919830322,0
1,385,3,10.010236024856567,0
0,0,3,10.001652002334595,0
1,385,3,10.003768920898438,0
0,0,3,10.004717111587524,0
0,0,3,10.00390887260437,0
4,836,3,10.01023006439209,0
1,385,3,10.01025390625,0
0,0,3,10.002130031585693,0
1,385,3,10.00755500793457,0
0,0,3,10.006608963012695,0
0,0,3,10.002474069595337,0
0,0,3,10.010380983352661,0
1,385,3,10.010366916656494,0
0,0,3,10.010263919830322,0
0,0,3,10.010336875915527,0
1,385,3,10.004580020904541,0
0,0,3,10.01035189628601,0
4,836,3,10.010203838348389,0
0,0,3,10.010372877120972,0
1,385,3,10.010365009307861,0
0,0,3,10.010362148284912,0
1,385,3,10.010364055633545,0
0,0,3,10.010245084762573,0
0,0,3,10.010235071182251,0
0,0,3,10.01037311553955,0
1,385,3,10.010392904281616,0
0,0,3,10.008293151855469,0
0,0,3,10.010207891464233,0
2,594,3,10.009078025817871,0
3,627,3,10.010385036468506,0
0,0,3,10.010354995727539,0
1,385,3,10.010363101959229,0
0,0,3,10.010361909866333,0
0,0,3,10.006752014160156,0
1,385,3,10.010369062423706,0
0,0,3,10.010394096374512,0
0,0,3,10.010358095169067,0
0,0,3,10.00349497795105,0
1,385,3,10.002860069274902,0
0,0,3,10.01034688949585,0
