port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,17101429,14537,37120749,179454,0,0,0,0,0,0,0,0,2801860608,364528128,9.489059448242188e-05,0
1,25552,0,119190,0,0,0,0,0,0,0,0,0,0,0,10.0102379322052,0
1,25646,0,122565,0,0,0,0,0,0,0,0,0,0,30208,10.010256290435791,0
1,25571,0,58848,0,0,0,0,0,0,0,0,0,0,0,10.01023530960083,0
1,25603,0,122178,0,0,0,0,0,0,0,0,0,0,0,10.01026725769043,0
1,25574,1,119254,64,0,0,0,0,0,0,0,0,0,0,10.010226488113403,0
1,25646,1,61836,387,0,0,0,0,0,0,0,0,0,-30208,10.010230541229248,0
1,25576,0,119190,0,0,0,0,0,0,0,0,0,0,30208,10.010256052017212,0
1,25599,0,122565,0,0,0,0,0,0,0,0,0,0,0,10.010279655456543,0
1,25652,0,60342,0,0,0,0,0,0,0,0,0,0,0,10.010264158248901,0
1,25596,1,120748,64,0,0,0,0,0,0,0,0,0,0,10.010250091552734,0
1,25590,0,120684,0,0,0,0,0,0,0,0,0,0,0,10.01022744178772,0
1,25661,1,58848,0,0,0,0,0,0,0,0,0,0,-30208,10.010348796844482,0
1,25613,0,123672,387,0,0,0,0,0,0,0,0,0,30208,10.010233879089355,0
1,25572,1,119641,64,0,0,0,0,0,0,0,0,0,-30208,10.010236501693726,0
1,25651,0,61836,0,0,0,0,0,0,0,0,0,0,30208,10.010318279266357,0
1,25576,0,119190,0,0,0,0,0,0,0,0,0,0,1933068576,10.010237216949463,0
1,25616,0,122178,0,0,0,0,0,0,0,0,0,0,46816,10.01023817062378,0
1,25556,1,53654,387,0,0,0,0,0,0,0,0,0,-1933145600,10.010242223739624,0
1,25650,1,61900,64,0,0,0,0,0,0,0,0,0,30208,10.010308504104614,0
1,25575,0,120684,0,0,0,0,0,0,0,0,0,0,1933068576,10.010239124298096,0
1,25598,0,121071,0,0,0,0,0,0,0,0,0,0,-1933098784,10.010249614715576,0
1,25651,0,61836,0,0,0,0,0,0,0,0,0,0,30208,10.010237216949463,0
1,25590,1,119190,0,0,0,0,0,0,0,0,0,0,0,10.010244131088257,0
1,25584,0,122242,64,0,0,0,0,0,0,0,0,0,0,10.010255336761475,0
1,25639,1,58848,387,0,0,0,0,0,0,0,0,0,-30208,10.010237216949463,0
