port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,23520721,14728,62469201,214119,0,0,0,0,0,0,0,0,2801860608,364528128,9.584426879882812e-05,0
1,34061,1,15805,0,0,0,0,0,0,0,0,0,0,0,10.010373830795288,0
1,34216,0,32394,64,0,0,0,0,0,0,0,0,0,30208,10.010319471359253,0
1,34102,0,33824,0,0,0,0,0,0,0,0,0,0,0,10.01025390625,0
1,34139,1,15418,0,0,0,0,0,0,0,0,0,0,0,10.01024055480957,0
1,34193,0,30900,64,0,0,0,0,0,0,0,0,0,0,10.010239124298096,0
1,34083,1,32330,387,0,0,0,0,0,0,0,0,0,-30208,10.01026463508606,0
1,34094,1,13924,0,0,0,0,0,0,0,0,0,0,0,10.010257005691528,0
1,34106,0,32781,64,0,0,0,0,0,0,0,0,0,30208,10.010231494903564,0
1,34193,0,33824,0,0,0,0,0,0,0,0,0,0,0,10.010242462158203,0
1,34104,1,15418,0,0,0,0,0,0,0,0,0,0,0,10.010262489318848,0
1,34091,0,32394,64,0,0,0,0,0,0,0,0,0,0,10.010288000106812,0
1,34178,1,29342,387,0,0,0,0,0,0,0,0,0,-30208,10.010241270065308,0
1,34124,1,15418,0,0,0,0,0,0,0,0,0,0,0,10.010284423828125,0
1,34097,0,34275,64,0,0,0,0,0,0,0,0,0,-213533184,10.010299444198608,0
1,34188,0,32330,0,0,0,0,0,0,0,0,0,0,47104,10.010255813598633,0
1,34117,1,15418,0,0,0,0,0,0,0,0,0,0,0,10.010268211364746,0
1,34086,0,29470,64,0,0,0,0,0,0,0,0,0,0,10.010256052017212,0
1,34215,1,32330,387,0,0,0,0,0,0,0,0,0,213486080,10.010288953781128,0
1,34105,1,16912,0,0,0,0,0,0,0,0,0,0,30208,10.010316133499146,0
1,34103,0,31287,64,0,0,0,0,0,0,0,0,0,-30208,10.01026201248169,0
1,34084,0,32330,0,0,0,0,0,0,0,0,0,0,30208,10.010366678237915,0
1,34183,1,15418,0,0,0,0,0,0,0,0,0,0,0,10.010372877120972,0
1,34102,0,30900,64,0,0,0,0,0,0,0,0,0,-213563392,10.010374546051025,0
1,34135,0,32330,0,0,0,0,0,0,0,0,0,0,47104,10.010323524475098,0
