port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,119637260,31458602,168722164,65412728,0,0,0,0,0,0,0,0,1768899072,1433551360,9.489059448242188e-05,0
1,76627,0,103283,0,0,0,0,0,0,0,0,0,0,30208,10.01022982597351,0
1,76701,1,102960,64,0,0,0,0,0,0,0,0,0,-1433581568,10.010300397872925,0
1,76893,0,52942,0,0,0,0,0,0,0,0,0,0,134217728,10.01023006439209,0
1,76771,0,101402,0,0,0,0,0,0,0,0,0,0,47104,10.010266542434692,0
1,76696,0,104390,0,0,0,0,0,0,0,0,0,0,0,10.010340213775635,0
1,76917,1,49954,0,0,0,0,0,0,0,0,0,0,-134264832,10.01023554801941,0
1,76708,1,101466,64,0,0,0,0,0,0,0,0,1032961536,364528128,10.010230779647827,0
1,76696,0,104777,387,0,0,0,0,0,0,0,0,0,30208,10.010315418243408,0
1,76903,0,52942,0,0,0,0,0,0,0,0,0,0,-364558336,10.010249853134155,0
1,76717,0,102896,0,0,0,0,0,0,0,0,0,0,47104,10.010244846343994,0
1,76719,1,102960,64,0,0,0,0,0,0,0,0,0,0,10.010243654251099,0
1,76694,0,51448,0,0,0,0,0,0,0,0,0,0,2297579808,10.010303735733032,0
1,76899,0,102896,0,0,0,0,0,0,0,0,0,0,46816,10.01023817062378,0
1,76700,0,103283,0,0,0,0,0,0,0,0,0,0,0,10.010242700576782,0
1,99922,1,104454,64,0,0,0,0,0,0,0,0,0,0,13.04407000541687,1
1,76941,0,49954,0,0,0,0,0,0,0,0,0,0,0,10.005416631698608,0
1,76719,0,102896,0,0,0,0,0,0,0,0,0,0,0,10.010252237319946,0
1,76704,0,104390,0,0,0,0,0,0,0,0,0,0,-2163456000,10.010268211364746,0
1,76907,1,51448,0,0,0,0,0,0,0,0,0,0,47104,10.010313987731934,0
1,76752,0,103347,64,0,0,0,0,0,0,0,0,0,0,10.010300874710083,0
1,76794,0,99908,0,0,0,0,0,0,0,0,0,0,0,10.010255336761475,0
1,76966,1,54436,0,0,0,0,0,0,0,0,0,0,0,10.01027774810791,0
1,76701,0,102960,64,0,0,0,0,0,0,0,0,0,0,10.010249137878418,0
1,76701,0,102896,0,0,0,0,0,0,0,0,0,0,0,10.01023817062378,0
1,76749,1,102960,64,0,0,0,0,0,0,0,0,0,0,10.010264158248901,0
1,76925,0,52942,0,0,0,0,0,0,0,0,0,0,-134264832,10.0103120803833,0
1,76727,0,103283,0,0,0,0,0,0,0,0,0,0,47104,10.010232210159302,0
1,76717,1,102960,64,0,0,0,0,0,0,0,0,0,0,10.010258674621582,0
