port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errorrx_packetss,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec,seconds,api_retry
1,3732110,14343,15025215,142279,0,0,0,0,0,0,0,0,2801860608,364528128,0.00014781951904296875,0
1,42592,0,76542,0,0,0,0,0,0,0,0,0,0,30208,10.010271787643433,0
1,42747,0,37911,0,0,0,0,0,0,0,0,0,0,-30208,10.010267734527588,0
1,42622,1,73618,64,0,0,0,0,0,0,0,0,0,30208,10.010258674621582,0
1,42654,0,79530,0,0,0,0,0,0,0,0,0,0,0,10.010232925415039,0
1,42629,0,37524,0,0,0,0,0,0,0,0,0,0,1552467121,10.010229349136353,0
1,42735,1,75048,0,0,0,0,0,0,0,0,0,0,-1552497329,10.010252714157104,0
1,42615,1,76606,451,0,0,0,0,0,0,0,0,0,30208,10.010250806808472,0
1,42635,0,39405,0,0,0,0,0,0,0,0,0,0,-30208,10.010295152664185,0
1,42751,0,73554,0,0,0,0,0,0,0,0,0,0,30208,10.010312795639038,0
1,42644,0,76542,0,0,0,0,0,0,0,0,0,0,0,10.010218620300293,0
1,42594,1,39082,64,0,0,0,0,0,0,0,0,0,0,10.010236740112305,0
1,42741,0,76542,0,0,0,0,0,0,0,0,0,0,0,10.010235786437988,0
1,42608,1,75048,387,0,0,0,0,0,0,0,0,0,-30208,10.007347106933594,0
1,42608,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010231256484985,0
1,42738,1,78487,64,0,0,0,0,0,0,0,0,0,-213533184,10.010236263275146,0
1,42636,0,73554,0,0,0,0,0,0,0,0,0,0,47104,10.010273933410645,0
1,42659,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010240077972412,0
1,42647,1,76542,0,0,0,0,0,0,0,0,0,0,0,10.010232210159302,0
1,42734,1,73618,451,0,0,0,0,0,0,0,0,0,213486080,10.010238885879517,0
1,42608,0,39018,0,0,0,0,0,0,0,0,0,0,30208,10.010235071182251,0
1,42625,0,78423,0,0,0,0,0,0,0,0,0,0,-30208,10.010234594345093,0
1,42751,1,75112,64,0,0,0,0,0,0,0,0,0,30208,10.010231733322144,0
1,42613,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010300159454346,0
1,42624,0,78036,0,0,0,0,0,0,0,0,0,0,0,10.010236978530884,0
1,42737,0,73554,0,0,0,0,0,0,0,0,0,0,0,10.010266065597534,0
1,42616,2,39082,451,0,0,0,0,0,0,0,0,0,-30208,10.010243654251099,0
1,42634,0,78036,0,0,0,0,0,0,0,0,0,0,0,10.010235071182251,0
1,42744,0,75435,0,0,0,0,0,0,0,0,0,0,30208,10.010324478149414,0
1,42616,1,37588,64,0,0,0,0,0,0,0,0,0,0,10.010251998901367,0
1,42628,0,79530,0,0,0,0,0,0,0,0,0,0,0,10.010238885879517,0
1,42634,0,79530,0,0,0,0,0,0,0,0,0,0,0,10.010242938995361,0
1,42726,2,37524,387,0,0,0,0,0,0,0,0,0,-30208,10.010236024856567,0
1,42638,0,79594,64,0,0,0,0,0,0,0,0,0,0,10.010245561599731,0
1,42634,0,79917,0,0,0,0,0,0,0,0,0,0,30208,10.010236978530884,0
1,42774,0,37524,0,0,0,0,0,0,0,0,0,0,0,10.010247468948364,0
1,42676,1,79594,64,0,0,0,0,0,0,0,0,0,-364558336,10.010239601135254,0
1,42619,0,81024,0,0,0,0,0,0,0,0,0,0,47104,10.010237455368042,0
1,42760,1,37524,0,0,0,0,0,0,0,0,0,0,364481024,10.010306596755981,0
1,42623,1,78164,451,0,0,0,0,0,0,0,0,0,30208,10.003963232040405,0
1,42634,0,78423,0,0,0,0,0,0,0,0,0,0,-30208,10.01023268699646,0
1,42788,0,40512,0,0,0,0,0,0,0,0,0,0,-230310400,10.010242938995361,0
1,42620,1,76542,0,0,0,0,0,0,0,0,0,0,47104,10.010235786437988,0
1,42659,0,78164,64,0,0,0,0,0,0,0,0,0,0,10.010246753692627,0
1,42637,1,79530,387,0,0,0,0,0,0,0,0,0,230263296,10.010323762893677,0
1,42716,0,37524,0,0,0,0,0,0,0,0,0,0,30208,10.005061149597168,0
1,42629,1,79594,64,0,0,0,0,0,0,0,0,0,-30208,10.010233879089355,0
1,42681,0,76929,0,0,0,0,0,0,0,0,0,0,30208,10.010252714157104,0
1,42734,0,40512,0,0,0,0,0,0,0,0,0,0,0,10.010251998901367,0
1,42620,1,75112,64,0,0,0,0,0,0,0,0,0,0,10.008381843566895,0
1,42627,0,79530,0,0,0,0,0,0,0,0,0,0,-347781120,10.01023244857788,0
1,42734,1,36030,387,0,0,0,0,0,0,0,0,0,347750912,10.010236978530884,0
1,42624,0,81024,0,0,0,0,0,0,0,0,0,0,30208,10.007824659347534,0
1,42628,1,76993,64,0,0,0,0,0,0,0,0,0,-30208,10.010246992111206,0
1,42770,0,40512,0,0,0,0,0,0,0,0,0,0,30208,10.010231733322144,0
1,42658,0,75048,0,0,0,0,0,0,0,0,0,0,0,10.0103280544281,0
1,42620,0,79530,0,0,0,0,0,0,0,0,0,0,0,10.010237455368042,0
1,42649,2,36030,0,0,0,0,0,0,0,0,0,0,-30208,10.01024603843689,0
1,42738,0,79594,451,0,0,0,0,0,0,0,0,0,30208,10.01028847694397,0
1,42624,0,76929,0,0,0,0,0,0,0,0,0,0,0,10.010236501693726,0
1,42616,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010238885879517,0
1,42743,1,78100,64,0,0,0,0,0,0,0,0,0,0,10.010225772857666,0
1,42617,0,78036,0,0,0,0,0,0,0,0,0,0,0,10.010248184204102,0
1,42624,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010229349136353,0
1,42735,1,76542,387,0,0,0,0,0,0,0,0,0,-30208,10.010236263275146,0
1,42635,1,76993,64,0,0,0,0,0,0,0,0,0,0,10.010237693786621,0
1,42618,0,39018,0,0,0,0,0,0,0,0,0,0,30208,10.010245323181152,0
1,42733,0,79530,0,0,0,0,0,0,0,0,0,0,0,10.010319232940674,0
1,42623,0,75048,0,0,0,0,0,0,0,0,0,0,0,10.01024866104126,0
1,42593,1,39018,0,0,0,0,0,0,0,0,0,0,0,10.002558708190918,0
1,42675,1,76606,451,0,0,0,0,0,0,0,0,0,-30208,10.01024079322815,0
1,42796,0,79530,0,0,0,0,0,0,0,0,0,0,30208,10.010229349136353,0
1,42707,0,37911,0,0,0,0,0,0,0,0,0,0,-30208,10.010238409042358,0
1,42707,1,76542,0,0,0,0,0,0,0,0,0,0,30208,10.010245084762573,0
1,42747,0,76606,64,0,0,0,0,0,0,0,0,0,0,10.010499238967896,0
1,42616,0,37524,0,0,0,0,0,0,0,0,0,0,0,10.010231971740723,0
1,42665,1,73554,0,0,0,0,0,0,0,0,0,0,1933068576,10.010242223739624,0
1,42776,1,81024,387,0,0,0,0,0,0,0,0,0,46816,10.01023530960083,0
1,42617,0,39082,64,0,0,0,0,0,0,0,0,0,-1933145600,10.01031756401062,0
1,42627,0,78423,0,0,0,0,0,0,0,0,0,0,30208,10.010239362716675,0
1,42629,0,78036,0,0,0,0,0,0,0,0,0,0,0,10.010240077972412,0
1,42746,0,39018,0,0,0,0,0,0,0,0,0,0,0,10.010236978530884,0
1,42659,1,73618,64,0,0,0,0,0,0,0,0,0,0,10.010305404663086,0
1,42628,1,79530,387,0,0,0,0,0,0,0,0,0,-30208,10.010258436203003,0
1,42769,0,39018,0,0,0,0,0,0,0,0,0,0,30208,10.010257482528687,0
1,42619,0,76929,0,0,0,0,0,0,0,0,0,0,-30208,10.010311841964722,0
1,42631,1,75048,0,0,0,0,0,0,0,0,0,0,1933098784,10.01024079322815,0
1,42728,0,37588,64,0,0,0,0,0,0,0,0,0,1753774993,10.010255336761475,0
1,42668,0,79530,0,0,0,0,0,0,0,0,0,0,15183,10.01024341583252,0
1,42630,1,75048,387,0,0,0,0,0,0,0,0,0,-3686888960,10.010234117507935,0
1,42737,0,40512,0,0,0,0,0,0,0,0,0,0,30208,10.010241031646729,0
1,42629,1,75435,0,0,0,0,0,0,0,0,0,0,-347781120,10.010273694992065,0
1,42615,0,78100,64,0,0,0,0,0,0,0,0,0,47104,10.010255813598633,0
1,42631,0,78036,0,0,0,0,0,0,0,0,0,0,2280802592,10.010255336761475,0
1,42746,0,36030,0,0,0,0,0,0,0,0,0,0,46816,10.010239124298096,0
1,42621,1,79530,0,0,0,0,0,0,0,0,0,0,-1933145600,10.010255336761475,0
1,42633,1,75112,451,0,0,0,0,0,0,0,0,0,30208,10.0102379322052,0
1,42730,0,37524,0,0,0,0,0,0,0,0,0,0,-30208,10.010270118713379,0
1,42599,0,79917,0,0,0,0,0,0,0,0,0,0,-213533184,10.004009008407593,0
1,42625,0,75048,0,0,0,0,0,0,0,0,0,0,47104,10.010236740112305,0
1,42742,0,40512,0,0,0,0,0,0,0,0,0,0,0,10.010261058807373,0
1,42638,1,75048,0,0,0,0,0,0,0,0,0,0,0,10.010262489318848,0
1,42615,1,78100,451,0,0,0,0,0,0,0,0,0,213486080,10.01023006439209,0
1,42738,0,39018,0,0,0,0,0,0,0,0,0,0,30208,10.010246276855469,0
1,42651,0,73941,0,0,0,0,0,0,0,0,0,0,-30208,10.010233879089355,0
1,42625,0,81024,0,0,0,0,0,0,0,0,0,0,-213533184,10.010261297225952,0
1,42684,0,37524,0,0,0,0,0,0,0,0,0,0,47104,10.010249853134155,0
1,42742,1,76606,64,0,0,0,0,0,0,0,0,0,0,10.010244369506836,0
1,42630,1,76542,387,0,0,0,0,0,0,0,0,0,213486080,10.010228872299194,0
1,42628,0,37524,0,0,0,0,0,0,0,0,0,0,30208,10.010234594345093,0
1,42738,0,78423,0,0,0,0,0,0,0,0,0,0,-30208,10.010237455368042,0
1,42636,0,75048,0,0,0,0,0,0,0,0,0,0,30208,10.010255098342896,0
1,42626,1,39082,64,0,0,0,0,0,0,0,0,0,0,10.01022720336914,0
1,42739,0,78036,0,0,0,0,0,0,0,0,0,0,0,10.010240077972412,0
1,42623,1,75048,387,0,0,0,0,0,0,0,0,0,-30208,10.010243654251099,0
1,42622,0,39018,0,0,0,0,0,0,0,0,0,0,30208,10.010237693786621,0
1,42742,0,76542,0,0,0,0,0,0,0,0,0,0,-30208,10.010393619537354,0
