packet_count,byte_count,flow_count,seconds,api_retry
44316,1128583572,3,12.075958967208862,4
216,302544,3,34.202579975128174,8
231,323214,3,64.40340495109558,18
20783,120892338,3,10.006998062133789,0
218,305572,3,37.20942401885986,9
20726,120819727,3,10.00589108467102,0
204,285736,3,10.029761791229248,0
20938,121111504,3,10.002804040908813,0
20739,120826445,3,10.003870010375977,0
83,116822,3,19.088701009750366,3
20879,121029222,3,10.005176067352295,0
70,97576,3,10.018242120742798,0
20731,120818670,3,10.010394811630249,0
20964,121145456,3,10.010370969772339,0
85,118246,3,10.023932933807373,0
20765,120872562,3,10.010128021240234,0
21082,121312820,3,10.00984501838684,0
20806,120923067,3,10.006415128707886,0
191,267414,3,10.035767078399658,0
20999,121194638,3,10.003252029418945,0
20775,120882441,3,10.003548860549927,0
218,305572,3,10.03197693824768,0
20975,121162870,3,10.010274887084961,0
20796,120911951,3,10.01040506362915,0
85,119170,3,10.017581939697266,0
46757,157267982,3,13.029238939285278,1
234,327756,3,10.036288976669312,0
94,132116,3,10.01741909980774,0
20671,120740638,3,10.004164934158325,0
98,136812,3,10.02372407913208,0
20667,120727637,3,10.004976987838745,0
20695,120773138,3,10.002697944641113,0
217,304058,3,10.027609825134277,0
20763,120862550,3,10.007843971252441,0
20715,120805510,3,10.004648923873901,0
251,351454,3,10.034351825714111,0
20704,120780117,3,10.000340938568115,0
20814,120937286,3,10.009169101715088,0
108,151272,3,10.022593975067139,0
20770,120872887,3,10.010336875915527,0
20712,120795668,3,10.004703998565674,0
106,148244,3,10.022125005722046,0
20747,120843505,3,10.01036810874939,0
20709,120795502,3,10.010388851165771,0
84,117656,3,10.018346071243286,0
185,259010,3,10.032774925231934,0
20809,120929662,3,10.010226964950562,0
21071,121302090,3,10.009317874908447,0
167,233798,3,10.034013986587524,0
20782,120890729,3,10.006572961807251,0
20961,121146186,3,10.001054048538208,0
178,249092,3,10.034130811691284,0
20769,120874542,3,10.01036810874939,0
20994,121191200,3,10.001553058624268,0
212,297168,3,10.035362958908081,0
20791,120903321,3,10.010334968566895,0
20963,121148970,3,10.005276918411255,0
88,123032,3,13.045825004577637,1
20789,120899233,3,10.008638858795166,0
171,239854,3,10.035583019256592,0
20988,121183692,3,10.009169816970825,0
20775,120883609,3,10.010232925415039,0
245,343050,3,10.03561520576477,0
20981,121174862,3,10.00737190246582,0
20808,120929927,3,10.010372877120972,0
253,354482,3,10.033397912979126,0
20956,121141580,3,10.010370016098022,0
20768,120871180,3,10.010349988937378,0
245,343730,3,10.033416032791138,0
20916,121083932,3,10.003067016601562,0
20702,120784211,3,10.003549098968506,0
20752,120847444,3,10.005689144134521,0
179,250606,3,10.026611804962158,0
20774,120886624,3,10.010149002075195,0
20779,120888741,3,10.008973836898804,0
203,284222,3,10.0325608253479,0
20707,120788398,3,10.002624988555908,0
20793,120908577,3,10.010399103164673,0
89,124546,3,10.024033069610596,0
20782,120892428,3,10.010254144668579,0
219,306406,3,10.025053977966309,0
178,249092,3,10.033722162246704,0
20714,120797636,3,10.004353046417236,0
20829,120959001,3,10.010397911071777,0
195,273470,3,10.030508995056152,0
20764,120863576,3,10.006806135177612,0
20714,120798504,3,10.010143995285034,0
6307,375983680,3,31.158963918685913,7
92,129088,3,10.021976947784424,0
79,110766,3,31.153370141983032,7
20762,120863020,3,10.010231971740723,0
20978,121166052,3,10.01036286354065,0
93,129922,3,10.01523208618164,0
20658,120720140,3,10.003798007965088,0
20884,121037960,3,10.001726150512695,0
20729,120819597,3,10.008282899856567,0
188,263552,3,10.027029991149902,0
21028,121239656,3,10.009024143218994,0
20747,120845977,3,10.00886082649231,0
190,266580,3,10.025388956069946,0
20956,121137936,3,10.01035213470459,0
20748,120844000,3,10.010361909866333,0
154,215476,3,10.035794973373413,0
20990,121189220,3,10.010365962982178,0
20762,120860887,3,10.008538007736206,0
192,268928,3,10.032453060150146,0
148,207072,3,10.030394077301025,0
20740,120832432,3,10.006041049957275,0
231,323894,3,10.033122062683105,0
20999,121196242,3,10.01036810874939,0
20729,120816946,3,10.010167121887207,0
82,115308,3,10.022933959960938,0
26166,128437052,3,10.010394811630249,0
20730,120822972,3,10.00383996963501,0
194,271956,3,10.033061027526855,0
20755,120855180,3,10.009651899337769,0
20773,120873719,3,10.010309934616089,0
231,323214,3,10.029697895050049,0
20781,120894502,3,10.005313158035278,0
20810,120932344,3,10.01037883758545,0
