packet_count,byte_count,flow_count,seconds,api_retry
87209,18446744072413648793,3,1.8835067749023438e-05,0
1,385,3,2.00216007232666,0
0,0,3,2.002065896987915,0
0,0,3,2.0023579597473145,0
0,0,3,2.0020809173583984,0
0,0,3,2.0021679401397705,0
0,0,3,2.002192974090576,0
0,0,3,2.0023739337921143,0
0,0,3,2.001276969909668,0
0,0,3,5.0211639404296875,1
0,0,3,2.0022451877593994,0
0,0,3,2.002225160598755,0
0,0,3,2.002243995666504,0
0,0,3,2.002384901046753,0
0,0,3,2.002380132675171,0
203,261798,3,2.0023739337921143,0
1741,2438674,3,2.0023720264434814,0
1747,2447078,3,2.002344846725464,0
4380,6136280,3,5.0265631675720215,1
